X,Y,Z,Name,Organisme,Adresse,Ville,Province,Code_postal,Localisation_de_l_amiante,Source,L__gislation,Cat__gorie,Latitude__y_,Longitude__x_,Code postal,amiante,gislation,gorie
-65.98576,48.17363,0,Centre D'Hébergement De Maria,CISSS de La Gaspésie,491 boulevard Perron,Maria,Québec,G0C 1Y0,100%,Demande d'accès à l'information MSSS 2024,LSST RSST et CSTC,Établissement de Santé,48.17363,-65.98576,G0C 1Y0,100%,LSST RSST et CSTC,Établissement de Santé
-65.32119,48.010353,0,Centre D'Hébergement De New Carlisle,CISSS de La Gaspésie,108 boulevard Gérard-D.-Lévesque,New Carlisle,Québec,G0C 1Z0,100%,Demande d'accès à l'information MSSS 2024,LSST RSST et CSTC,Établissement de Santé,48.010353,-65.32119,G0C 1Z0,100%,LSST RSST et CSTC,Établissement de Santé
-64.492932,48.837496,0,Centre D'Hébergement Mgr Ross De Gaspé,CISSS de La Gaspésie,150 rue Monseigneur-Ross,Gaspé,Québec,G4X 2S7,100%,Demande d'accès à l'information MSSS 2024,LSST RSST et CSTC,Établissement de Santé,48.837496,-64.492932,G4X 2S7,100%,LSST RSST et CSTC,Établissement de Santé
-67.17537,48.938385,0,Centre D'Hébergement Mgr Ross De Gaspé,CISSS de La Gaspésie,145 rue Monseigneur-Ross,Gaspé,Québec,G0J 1K0,100%,Demande d'accès à l'information MSSS 2024,LSST RSST et CSTC,Établissement de Santé,48.938385,-67.17537,G0J 1K0,100%,LSST RSST et CSTC,Établissement de Santé
-67.172761,48.938685,0,Centre D'Hébergement Mgr Ross De Gaspé,CISSS de La Gaspésie,146 rue Monseigneur-Ross,Gaspé,Québec,G0J 1K0,100%,Demande d'accès à l'information MSSS 2024,LSST RSST et CSTC,Établissement de Santé,48.938685,-67.172761,G0J 1K0,100%,LSST RSST et CSTC,Établissement de Santé
-67.173576,48.938588,0,Centre D'Hébergement Mgr Ross De Gaspé,CISSS de La Gaspésie,140 rue Monseigneur-Ross,Gaspé,Québec,G0J 1K0,100%,Demande d'accès à l'information MSSS 2024,LSST RSST et CSTC,Établissement de Santé,48.938588,-67.173576,G0J 1K0,100%,LSST RSST et CSTC,Établissement de Santé
-67.173152,48.938835,0,Centre D'Hébergement Mgr Ross De Gaspé,CISSS de La Gaspésie,141 rue Monseigneur-Ross,Gaspé,Québec,G0J 1K0,100%,Demande d'accès à l'information MSSS 2024,LSST RSST et CSTC,Établissement de Santé,48.938835,-67.173152,G0J 1K0,100%,LSST RSST et CSTC,Établissement de Santé
-67.172629,48.93895,0,Centre D'Hébergement Mgr Ross De Gaspé,CISSS de La Gaspésie,143 rue Monseigneur-Ross,Gaspé,Québec,G0J 1K0,100%,Demande d'accès à l'information MSSS 2024,LSST RSST et CSTC,Établissement de Santé,48.93895,-67.172629,G0J 1K0,100%,LSST RSST et CSTC,Établissement de Santé
-65.693406,48.10484,0,CLSC De Caplan,CISSS de La Gaspésie,96 boulevard Perron Ouest,Caplan,Québec,G0C 1H0,100%,Demande d'accès à l'information MSSS 2024,LSST RSST et CSTC,Établissement de Santé,48.10484,-65.693406,G0C 1H0,100%,LSST RSST et CSTC,Établissement de Santé
-64.670197,48.353815,0,CLSC De Chandler,CISSS de La Gaspésie,633 avenue Daignault,Chandler,Québec,G0C 1K0,50%,Demande d'accès à l'information MSSS 2024,LSST RSST et CSTC,Établissement de Santé,48.353815,-64.670197,G0C 1K0,50%,LSST RSST et CSTC,Établissement de Santé
-65.104622,49.227333,0,CLSC De Grande-Vallée,CISSS de La Gaspésie,71 rue Saint-François-Xavier Est,Grande-Vallée,Québec,G0E 1K0,100%,Demande d'accès à l'information MSSS 2024,LSST RSST et CSTC,Établissement de Santé,49.227333,-65.104622,G0E 1K0,100%,LSST RSST et CSTC,Établissement de Santé
-64.374066,48.988675,0,CLSC De Rivière-Au-Renard,CISSS de La Gaspésie,154 boulevard Renard Est,Gaspé,Québec,G4X 5K8,80%,Demande d'accès à l'information MSSS 2024,LSST RSST et CSTC,Établissement de Santé,48.988675,-64.374066,G4X 5K8,80%,LSST RSST et CSTC,Établissement de Santé
-65.493004,48.961416,0,CLSC Et Centre Serv. Amb. De Murdochville,CISSS de La Gaspésie,600 avenue du Dr-William-May,Murdochville,Québec,G0E 1W0,100%,Demande d'accès à l'information MSSS 2024,LSST RSST et CSTC,Établissement de Santé,48.961416,-65.493004,G0E 1W0,100%,LSST RSST et CSTC,Établissement de Santé
-65.287087,48.022179,0,CLSC Et Centre Serv. Amb. De Paspébiac,CISSS de La Gaspésie,273 boulevard Gérard-D.-Lévesque Ouest,Paspébiac,Québec,G0C 2K0,100%,Demande d'accès à l'information MSSS 2024,LSST RSST et CSTC,Établissement de Santé,48.022179,-65.287087,G0C 2K0,100%,LSST RSST et CSTC,Établissement de Santé
-66.936717,47.977948,0,CLSC Malauze Et Centre D'Hébergement De Matapédia,CISSS de La Gaspésie,14 boulevard Perron Est,Matapédia,Québec,G0J 1V0,100%,Demande d'accès à l'information MSSS 2024,LSST RSST et CSTC,Établissement de Santé,47.977948,-66.936717,G0J 1V0,100%,LSST RSST et CSTC,Établissement de Santé
-64.441934,48.778178,0,Crdp Et CRDI-TSA Haldimand,CISSS de La Gaspésie,1384 route de Haldimand,Gaspé,Québec,G4X 2H7,80%,Demande d'accès à l'information MSSS 2024,LSST RSST et CSTC,Établissement de Santé,48.778178,-64.441934,G4X 2H7,80%,LSST RSST et CSTC,Établissement de Santé
-64.522043,48.825769,0,CRJDA De Gaspé,CISSS de La Gaspésie,418 montée de Wakeham,Gaspé,Québec,G4X 2P4,50%,Demande d'accès à l'information MSSS 2024,LSST RSST et CSTC,Établissement de Santé,48.825769,-64.522043,G4X 2P4,50%,LSST RSST et CSTC,Établissement de Santé
-64.484945,48.840861,0,Direction De La Santé Publique,CISSS de La Gaspésie,144 boulevard de Gaspé,Gaspé,Québec,G4X 1A9,100%,Demande d'accès à l'information MSSS 2024,LSST RSST et CSTC,Établissement de Santé,48.840861,-64.484945,G4X 1A9,100%,LSST RSST et CSTC,Établissement de Santé
-64.866933,48.48439,0,Hôpital De Chandler,CISSS de La Gaspésie,451 rue Monseigneur-F.-X.-Ross Est,Chandler,Québec,G0C 1K0,100%,Demande d'accès à l'information MSSS 2024,LSST RSST et CSTC,Établissement de Santé,48.48439,-64.866933,G0C 1K0,100%,LSST RSST et CSTC,Établissement de Santé
-64.496563,48.814071,0,Hôpital De Gaspé,CISSS de La Gaspésie,215 boulevard de York Ouest,Gaspé,Québec,G4X 2W2,100%,Demande d'accès à l'information MSSS 2024,LSST RSST et CSTC,Établissement de Santé,48.814071,-64.496563,G4X 2W2,100%,LSST RSST et CSTC,Établissement de Santé
-64.49504,48.814033,0,Hôpital De Gaspé,CISSS de La Gaspésie,205 boulevard de York Ouest,Gaspé,Québec,G4X 2W5,100%,Demande d'accès à l'information MSSS 2024,LSST RSST et CSTC,Établissement de Santé,48.814033,-64.49504,G4X 2W5,100%,LSST RSST et CSTC,Établissement de Santé
-66.482946,49.118612,0,Hôpital De Sainte-Anne-Des-Monts,CISSS de La Gaspésie,50 rue du Belvédère,Sainte-Anne-des-Monts,Québec,G4V 1X4,100%,Demande d'accès à l'information MSSS 2024,LSST RSST et CSTC,Établissement de Santé,49.118612,-66.482946,G4V 1X4,100%,LSST RSST et CSTC,Établissement de Santé
-65.993489,48.169283,0,Hôpital Et Gmfu De Maria,CISSS de La Gaspésie,419 boulevard Perron,Maria,Québec,G0C 1Y0,100%,Demande d'accès à l'information MSSS 2024,LSST RSST et CSTC,Établissement de Santé,48.169283,-65.993489,G0C 1Y0,100%,LSST RSST et CSTC,Établissement de Santé
-66.478108,49.119777,0,Point De Service De La Mrc De La Haute-Gaspesie,CISSS de La Gaspésie,230 route du Parc,Sainte-Anne-des-Monts,Québec,G4V 2C4,100%,Demande d'accès à l'information MSSS 2024,LSST RSST et CSTC,Établissement de Santé,49.119777,-66.478108,G4V 2C4,100%,LSST RSST et CSTC,Établissement de Santé
-65.859047,48.161408,0,Résidence À Assistance Continue (Rac Perron),CISSS de La Gaspésie,127 boulevard Perron Ouest,New Richmond,Québec,G0C 2B0,100%,Demande d'accès à l'information MSSS 2024,LSST RSST et CSTC,Établissement de Santé,48.161408,-65.859047,G0C 2B0,100%,LSST RSST et CSTC,Établissement de Santé
-65.499929,48.960293,0,Résidences Employés (2) - 529 - 531 6E Rue (Infirmières),CISSS de Chaudière-Appalaches,529-531 6E Rue,Murdochville,Québec,G0E 1W0,100%,Demande d'accès à l'information MSSS 2024,LSST RSST et CSTC,Établissement de Santé,48.960293,-65.499929,G0E 1W0,100%,LSST RSST et CSTC,Établissement de Santé
-70.780589,46.21453,0,Buanderie Sous-Régionale,CISSS de Chaudière-Appalaches,205 132e Rue,Beauceville,Québec,G5X 0A9,100%,Demande d'accès à l'information  MSSS  2024,LSST RSST et CSTC*,Établissement de Santé,46.21453,-70.780589,G5X 0A9,100%,LSST RSST et CSTC*,Établissement de Santé
-71.271706,46.728635,0,Centre Administratif- 975 Rue De La Concorde,CHSLD Chanoine-Audet Inc.,975 rue de la Concorde,Lévis,Québec,G6W 8A7,80%,Demande d'accès à l'information  MSSS  2024,LSST RSST et CSTC,Établissement de Santé,46.728635,-71.271706,G6W 8A7,80%,LSST RSST et CSTC,Établissement de Santé
-71.237721,46.755315,0,Centre D'Hébergement Champlain - Chanoine-Audet,CISSS de Chaudière-Appalaches,2155 chemin du Sault,Lévis,Québec,G6W 2K7,100%,Demande d'accès à l'information  MSSS  2024,LSST RSST et CSTC,Établissement de Santé,46.755315,-71.237721,G6W 2K7,100%,LSST RSST et CSTC,Établissement de Santé
-70.786985,46.203331,0,Centre Multi. Sss De Beauceville,CISSS de Chaudière-Appalaches,253 route 108,Beauceville,Québec,G5X 2Z3,100%,Demande d'accès à l'information  MSSS  2024,LSST RSST et CSTC,Établissement de Santé,46.203331,-70.786985,G5X 2Z3,100%,LSST RSST et CSTC,Établissement de Santé
-70.498069,46.40048,0,Centre Multi. Sss De Lac-Etchemin,CISSS de Chaudière-Appalaches,331 rue du Sanatorium,Lac-Etchemin,Québec,G0R 1S0,100%,Demande d'accès à l'information  MSSS  2024,LSST RSST et CSTC,Établissement de Santé,46.40048,-70.498069,G0R 1S0,100%,LSST RSST et CSTC,Établissement de Santé
-70.653632,46.128874,0,Centre Multi. Sss De Saint-Georges,CISSS de Chaudière-Appalaches,12525 25e Avenue,Saint-Georges,Québec,G5Y 5N6,100%,Demande d'accès à l'information  MSSS  2024,LSST RSST et CSTC,Établissement de Santé,46.128874,-70.653632,G5Y 5N6,100%,LSST RSST et CSTC,Établissement de Santé
-71.15535,46.81611,0,Centre Multi. Sss Monseigneur-Bourget,CISSS de Chaudière-Appalaches,200 route Monseigneur-Bourget,Lévis,Québec,G6V 2Y9,100%,Demande d'accès à l'information  MSSS  2024,LSST RSST et CSTC,Établissement de Santé,46.81611,-71.15535,G6V 2Y9,100%,LSST RSST et CSTC,Établissement de Santé
-71.179251,46.821108,0,Centre Serv. Amb. En Sm De Lévis,CISSS de Chaudière-Appalaches,101 rue Saint-Dominique,Lévis,Québec,G6V 2M8,100%,Demande d'accès à l'information  MSSS  2024,LSST RSST et CSTC,Établissement de Santé,46.821108,-71.179251,G6V 2M8,100%,LSST RSST et CSTC,Établissement de Santé
-70.454666,47.04021,0,CHSLD De Cap-Saint-Ignace,CISSS de Chaudière-Appalaches,146 rue du Manoir Est,Cap-Saint-Ignace,Québec,G0R 1H0,50%,Demande d'accès à l'information  MSSS  2024,LSST RSST et CSTC,Établissement de Santé,47.04021,-70.454666,G0R 1H0,50%,LSST RSST et CSTC,Établissement de Santé
-70.871302,46.599884,0,CHSLD De Sainte-Claire,CISSS de Chaudière-Appalaches,80 boulevard Bégin,Sainte-Claire,Québec,G0R 2V0,100%,Demande d'accès à l'information  MSSS  2024,LSST RSST et CSTC,Établissement de Santé,46.599884,-70.871302,G0R 2V0,100%,LSST RSST et CSTC,Établissement de Santé
-71.73691,46.622182,0,CHSLD De Sainte-Croix,CISSS de Chaudière-Appalaches,6245 rue Principale,Sainte-Croix,Québec,G0S 2H0,50%,Demande d'accès à l'information  MSSS  2024,LSST RSST et CSTC,Établissement de Santé,46.622182,-71.73691,G0S 2H0,50%,LSST RSST et CSTC,Établissement de Santé
-70.983182,46.556668,0,CHSLD De Sainte-Hénédine,CISSS de Chaudière-Appalaches,104 route Langevin,Sainte-Hénédine,Québec,G0S 2R0,100%,Demande d'accès à l'information  MSSS  2024,LSST RSST et CSTC,Établissement de Santé,46.556668,-70.983182,G0S 2R0,100%,LSST RSST et CSTC,Établissement de Santé
-70.145954,46.655808,0,CHSLD De Saint-Fabien-De-Panet,CISSS de Chaudière-Appalaches,19 rue Principale Est,Saint-Fabien-de-Panet,Québec,G0S 2M0,100%,Demande d'accès à l'information  MSSS  2024,LSST RSST et CSTC,Établissement de Santé,46.655808,-70.145954,G0S 2M0,100%,LSST RSST et CSTC,Établissement de Santé
-71.596248,46.512427,0,CHSLD De Saint-Flavien,CISSS de Chaudière-Appalaches,82 rue Principale,Saint-Flavien,Québec,G0S 2M0,100%,Demande d'accès à l'information  MSSS  2024,LSST RSST et CSTC,Établissement de Santé,46.512427,-71.596248,G0S 2M0,100%,LSST RSST et CSTC,Établissement de Santé
-71.088839,46.58355,0,CHSLD De Saint-Isidore,CISSS de Chaudière-Appalaches,102 rue Saint-Albert,Saint-Isidore,Québec,G0S 2S0,100%,Demande d'accès à l'information  MSSS  2024,LSST RSST et CSTC,Établissement de Santé,46.58355,-71.088839,G0S 2S0,100%,LSST RSST et CSTC,Établissement de Santé
-70.750766,46.792594,0,CHSLD De Saint-Raphaël,CISSS de Chaudière-Appalaches,84 rue du Foyer,Saint-Raphaël,Québec,G0R 4C0,100%,Demande d'accès à l'information  MSSS  2024,LSST RSST et CSTC,Établissement de Santé,46.792594,-70.750766,G0R 4C0,100%,LSST RSST et CSTC,Établissement de Santé
-71.229421,46.363119,0,CHSLD De Saint-Sylvestre,CISSS de Chaudière-Appalaches,828 rue Principale,Saint-Sylvestre,Québec,G0S 3C0,100%,Demande d'accès à l'information  MSSS  2024,LSST RSST et CSTC,Établissement de Santé,46.363119,-71.229421,G0S 3C0,100%,LSST RSST et CSTC,Établissement de Santé
-71.281606,46.103689,0,CHSLD Denis-Marcotte,CISSS de Chaudière-Appalaches,56 9e Rue Sud,Thetford Mines,Québec,G6G 5H6,100%,Demande d'accès à l'information  MSSS  2024,LSST RSST et CSTC,Établissement de Santé,46.103689,-71.281606,G6G 5H6,100%,LSST RSST et CSTC,Établissement de Santé
-71.36126,46.046842,0,CHSLD Du Lac-Noir,CISSS de Chaudière-Appalaches,4064 rue du Foyer,Thetford Mines,Québec,G6H 2A1,100%,Demande d'accès à l'information  MSSS  2024,LSST RSST et CSTC,Établissement de Santé,46.046842,-71.36126,G6H 2A1,100%,LSST RSST et CSTC,Établissement de Santé
-70.671452,46.124889,0,CHSLD Du Séminaire,CISSS de Chaudière-Appalaches,11515 8e Avenue,Saint-Georges,Québec,G5Y 1J5,100%,Demande d'accès à l'information  MSSS  2024,LSST RSST et CSTC,Établissement de Santé,46.124889,-70.671452,G5Y 1J5,100%,LSST RSST et CSTC,Établissement de Santé
-70.894766,46.712371,0,CHSLD Et CLSC  De Saint-Gervais,CISSS de Chaudière-Appalaches,70 rue Saint-Étienne,Saint-Gervais,Québec,G0R 3C0,80%,Demande d'accès à l'information  MSSS  2024,LSST RSST et CSTC,Établissement de Santé,46.712371,-70.894766,G0R 3C0,80%,LSST RSST et CSTC,Établissement de Santé
-70.971673,46.629725,0,CHSLD Et CLSC De Saint-Anselme,CISSS de Chaudière-Appalaches,40 chemin Saint-Marc,Saint-Anselme,Québec,G0R 2N0,50%,Demande d'accès à l'information  MSSS  2024,LSST RSST et CSTC,Établissement de Santé,46.629725,-70.971673,G0R 2N0,50%,LSST RSST et CSTC,Établissement de Santé
-71.509929,46.61648,0,CHSLD Et CRDI-TSA  De Saint-Apollinaire,CISSS de Chaudière-Appalaches,12 rue Industrielle,Saint-Apollinaire,Québec,G0S 2E0,100%,Demande d'accès à l'information  MSSS  2024,LSST RSST et CSTC,Établissement de Santé,46.61648,-71.509929,G0S 2E0,100%,LSST RSST et CSTC,Établissement de Santé
-71.259357,46.725359,0,CHSLD Et Hôpital Paul-Gilbert,CISSS de Chaudière-Appalaches,9330 boulevard du Centre-Hospitalier,Lévis,Québec,G6X 1L6,80%,Demande d'accès à l'information  MSSS  2024,LSST RSST et CSTC,Établissement de Santé,46.725359,-71.259357,G6X 1L6,80%,LSST RSST et CSTC,Établissement de Santé
-71.074243,46.215944,0,CHSLD Marc-André-Jacques,CISSS de Chaudière-Appalaches,272 rue Principale,East Broughton,Québec,G0N 1G0,100%,Demande d'accès à l'information  MSSS  2024,LSST RSST et CSTC,Établissement de Santé,46.215944,-71.074243,G0N 1G0,100%,LSST RSST et CSTC,Établissement de Santé
-71.355389,45.899022,0,CHSLD René-Lavoie,CISSS de Chaudière-Appalaches,260 avenue Champlain,Disraeli,Québec,G0N 1E0,100%,Demande d'accès à l'information  MSSS  2024,LSST RSST et CSTC,Établissement de Santé,45.899022,-71.355389,G0N 1E0,100%,LSST RSST et CSTC,Établissement de Santé
-70.674477,46.115788,0,CHSLD Richard-Busque,CISSS de Chaudière-Appalaches,405 18e Rue,Saint-Georges,Québec,G5Y 4T2,100%,Demande d'accès à l'information  MSSS  2024,LSST RSST et CSTC,Établissement de Santé,46.115788,-70.674477,G5Y 4T2,100%,LSST RSST et CSTC,Établissement de Santé
-70.786985,46.203331,0,CLSC De Beauceville - Point De Service,CISSS de Chaudière-Appalaches,253 route 108,Beauceville,Québec,G5X 2Z3,100%,Demande d'accès à l'information  MSSS  2024,LSST RSST et CSTC,Établissement de Santé,46.203331,-70.786985,G5X 2Z3,100%,LSST RSST et CSTC,Établissement de Santé
-70.941782,45.965087,0,CLSC De La Guadeloupe,CISSS de Chaudière-Appalaches,437 15e Rue Ouest,La Guadeloupe,Québec,G0M 1G0,100%,Demande d'accès à l'information  MSSS  2024,LSST RSST et CSTC,Établissement de Santé,45.965087,-70.941782,G0M 1G0,100%,LSST RSST et CSTC,Établissement de Santé
-70.540841,47.067532,0,CLSC De Saint-Antoine-De-L'Isle-Aux-Grues,CISSS de Chaudière-Appalaches,101 chemin de la Volière,Saint-Antoine-de-l'Isle-aux-Grues,Québec,G0R 1P0,80%,Demande d'accès à l'information  MSSS  2024,LSST RSST et CSTC,Établissement de Santé,47.067532,-70.540841,G0R 1P0,80%,LSST RSST et CSTC,Établissement de Santé
-70.152437,46.657609,0,CLSC De Saint-Fabien-De-Panet,CISSS de Chaudière-Appalaches,10 rue Alphonse,Saint-Fabien-de-Panet,Québec,G0R 2J0,80%,Demande d'accès à l'information  MSSS  2024,LSST RSST et CSTC,Établissement de Santé,46.657609,-70.152437,G0R 2J0,80%,LSST RSST et CSTC,Établissement de Santé
-71.62967,46.539866,0,CLSC Et Centre Serv. Ext. Pour Les Aînés De Laurier-Station,CISSS de Chaudière-Appalaches,135 rue de la Station,Laurier-Station,Québec,G0S 1N0,80%,Demande d'accès à l'information  MSSS  2024,LSST RSST et CSTC,Établissement de Santé,46.539866,-71.62967,G0S 1N0,80%,LSST RSST et CSTC,Établissement de Santé
-69.783574,46.960506,0,CLSC Et Centre Serv. Ext. Pour Les Aînés De Saint-Pamphile,CISSS de Chaudière-Appalaches,103 rue du Foyer Nord,Saint-Pamphile,Québec,G0R 3X0,100%,Demande d'accès à l'information  MSSS  2024,LSST RSST et CSTC,Établissement de Santé,46.960506,-69.783574,G0R 3X0,100%,LSST RSST et CSTC,Établissement de Santé
-70.554006,46.982218,0,CLSC Et CHSLD De Montmagny,CISSS de Chaudière-Appalaches,168 rue Saint-Joseph,Montmagny,Québec,G5V 1H8,100%,Demande d'accès à l'information  MSSS  2024,LSST RSST et CSTC,Établissement de Santé,46.982218,-70.554006,G5V 1H8,100%,LSST RSST et CSTC,Établissement de Santé
-70.257892,47.208132,0,CLSC Et CHSLD De Saint-Jean-Port-Joli,CISSS de Chaudière-Appalaches,430 rue Jean-Leclerc,Saint-Jean-Port-Joli,Québec,G0R 3G0,100%,Demande d'accès à l'information  MSSS  2024,LSST RSST et CSTC,Établissement de Santé,47.208132,-70.257892,G0R 3G0,100%,LSST RSST et CSTC,Établissement de Santé
-70.483943,46.211014,0,CLSC Et CHSLD De Saint-Prosper,CISSS de Chaudière-Appalaches,2770 20e Avenue,Saint-Prosper,Québec,G0M 1Y0,100%,Demande d'accès à l'information  MSSS  2024,LSST RSST et CSTC,Établissement de Santé,46.211014,-70.483943,G0M 1Y0,100%,LSST RSST et CSTC,Établissement de Santé
-70.878487,46.307873,0,CPEJ Et CRJDA De Saint-Joseph-De-Beauce,CISSS de Chaudière-Appalaches,851 avenue Sainte-Thérèse,Saint-Joseph-de-Beauce,Québec,G0S 2V0,100%,Demande d'accès à l'information  MSSS  2024,LSST RSST et CSTC,Établissement de Santé,46.307873,-70.878487,G0S 2V0,100%,LSST RSST et CSTC,Établissement de Santé
-70.540772,46.987553,0,CRDI-TSA Et Crdp André-Wingen,CISSS de Chaudière-Appalaches,20 avenue Côté,Montmagny,Québec,G5V 1Z9,100%,Demande d'accès à l'information  MSSS  2024,LSST RSST et CSTC,Établissement de Santé,46.987553,-70.540772,G5V 1Z9,100%,LSST RSST et CSTC,Établissement de Santé
-71.246677,46.749832,0,Foyer De Groupe Pour Jda De Saint-Romuald,CISSS de Chaudière-Appalaches,253 rue Garnier,Lévis,Québec,G6W 3N7,100%,Demande d'accès à l'information  MSSS  2024,LSST RSST et CSTC,Établissement de Santé,46.749832,-71.246677,G6W 3N7,100%,LSST RSST et CSTC,Établissement de Santé
-70.596491,46.976356,0,Hôpital De Montmagny,CISSS de Chaudière-Appalaches,350 boulevard Taché Ouest,Montmagny,Québec,G5V 3R8,100%,Demande d'accès à l'information  MSSS  2024,LSST RSST et CSTC,Établissement de Santé,46.976356,-70.596491,G5V 3R8,100%,LSST RSST et CSTC,Établissement de Santé
